WBANNO,LST_DATE,CRX_VN,LONGITUDE,LATITUDE,T_DAILY_MAX,T_DAILY_MIN,T_DAILY_MEAN,T_DAILY_AVG,P_DAILY_CALC,SOLARAD_DAILY,SUR_TEMP_DAILY_TYPE,SUR_TEMP_DAILY_MAX,SUR_TEMP_DAILY_MIN,SUR_TEMP_DAILY_AVG,RH_DAILY_MAX,RH_DAILY_MIN,RH_DAILY_AVG,SOIL_MOISTURE_5_DAILY,SOIL_MOISTURE_10_DAILY,SOIL_MOISTURE_20_DAILY,SOIL_MOISTURE_50_DAILY,SOIL_MOISTURE_100_DAILY,SOIL_TEMP_5_DAILY,SOIL_TEMP_10_DAILY,SOIL_TEMP_20_DAILY,SOIL_TEMP_50_DAILY,SOIL_TEMP_100_DAILY,site,year
63869,2009-04-24,1.3019999999999998,-87.88,30.55,27.9,12.6,20.3,20.3,0.0,27.58,R,33.7,10.9,19.9,,,,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-04-25,1.3019999999999998,-87.88,30.55,29.3,12.6,21.0,20.5,0.0,26.72,R,34.5,11.1,20.8,,,,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-04-26,1.3019999999999998,-87.88,30.55,27.1,12.7,19.9,20.6,0.0,24.45,R,35.1,10.9,20.9,,,,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-04-27,1.3019999999999998,-87.88,30.55,26.1,11.7,18.9,20.5,0.0,20.84,R,34.6,8.9,20.4,,,,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-04-28,1.3019999999999998,-87.88,30.55,27.4,9.8,18.6,19.7,0.0,22.23,R,36.3,8.6,19.5,,,,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-04-29,1.3019999999999998,-87.88,30.55,,,,,0.0,,U,,,,,,,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-04-30,2.402,-87.88,30.55,,,,,,,U,,,,,,,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-01,2.402,-87.88,30.55,28.5,14.6,21.5,22.4,0.0,24.23,R,53.8,13.2,27.4,97.4,53.1,80.8,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-02,2.402,-87.88,30.55,28.6,16.3,22.5,23.4,0.0,22.73,R,53.9,14.5,28.1,97.6,56.2,79.8,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-03,2.402,-87.88,30.55,28.8,20.6,24.7,23.7,0.0,17.18,R,49.6,19.1,27.1,90.1,59.8,77.7,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-04,2.402,-87.88,30.55,26.2,19.3,22.7,23.8,93.8,6.7,R,31.8,19.5,23.8,95.5,70.3,86.1,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-05,2.402,-87.88,30.55,28.5,22.2,25.3,24.8,0.0,18.12,R,43.9,21.1,27.1,95.6,68.4,85.2,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-06,2.402,-87.88,30.55,28.3,23.3,25.8,25.2,0.0,18.97,R,46.9,21.8,28.2,91.1,65.9,80.6,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-07,2.402,-87.88,30.55,28.4,23.3,25.8,25.3,0.0,21.06,R,49.6,21.5,29.1,90.4,64.2,79.4,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-08,2.402,-87.88,30.55,28.4,21.1,24.7,25.1,0.0,22.08,R,51.4,18.8,29.1,92.9,60.9,77.5,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-09,2.402,-87.88,30.55,29.3,19.3,24.3,25.0,0.0,24.11,R,53.9,18.6,30.2,96.7,49.7,76.5,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-10,2.402,-87.88,30.55,30.2,17.6,23.9,25.3,0.0,24.42,R,57.9,17.8,31.5,97.3,51.7,76.8,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-11,2.402,-87.88,30.55,30.2,19.1,24.6,23.5,0.5,18.13,R,58.9,18.9,29.2,93.6,52.0,80.2,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-12,2.402,-87.88,30.55,29.0,19.7,24.3,23.5,0.0,16.89,R,59.4,18.9,28.4,94.2,57.2,78.6,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-13,2.402,-87.88,30.55,28.6,19.1,23.8,23.5,0.0,20.05,R,53.8,17.5,27.9,96.2,61.5,81.4,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-14,2.402,-87.88,30.55,30.4,18.2,24.3,24.0,0.0,23.64,R,61.7,17.3,31.1,97.1,52.8,80.5,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-15,2.402,-87.88,30.55,28.2,17.1,22.7,22.3,23.0,10.18,R,52.2,17.1,24.4,97.2,64.4,89.1,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-16,2.402,-87.88,30.55,29.5,18.3,23.9,23.0,0.9,21.93,R,47.3,18.5,26.6,97.3,59.4,83.4,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-17,2.402,-87.88,30.55,27.6,15.0,21.3,20.0,8.4,9.93,R,48.6,14.6,22.7,96.8,67.6,88.2,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-18,2.402,-87.88,30.55,23.5,12.4,17.9,17.2,0.0,19.96,R,38.7,12.0,19.8,82.2,53.2,71.1,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-19,2.402,-87.88,30.55,24.0,12.3,18.1,18.3,0.0,29.79,R,44.4,10.9,22.9,78.7,29.3,49.4,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-20,2.402,-87.88,30.55,26.7,16.3,21.5,21.8,0.0,21.67,R,49.6,14.6,26.2,70.6,47.0,56.6,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-21,2.402,-87.88,30.55,25.3,19.1,22.2,22.0,6.6,14.77,R,43.7,17.9,25.2,93.5,64.0,77.2,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-22,2.402,-87.88,30.55,26.7,20.3,23.5,21.9,14.9,13.47,R,39.3,20.2,23.4,93.9,65.3,86.4,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-23,2.402,-87.88,30.55,26.2,20.7,23.5,22.7,26.9,12.31,R,35.2,20.8,23.6,94.3,71.5,87.7,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-24,2.402,-87.88,30.55,27.8,20.5,24.2,23.9,0.0,23.69,R,42.1,19.2,26.8,96.4,64.3,83.2,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-25,2.402,-87.88,30.55,27.8,19.0,23.4,22.8,1.1,19.76,R,43.6,18.7,25.4,96.9,66.3,85.6,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-26,2.402,-87.88,30.55,28.1,18.6,23.3,23.7,0.0,24.18,R,46.7,18.0,28.0,96.8,64.4,83.3,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-27,2.402,-87.88,30.55,29.1,19.8,24.4,24.6,0.2,19.86,R,46.1,19.3,27.5,96.9,56.9,82.3,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-28,2.402,-87.88,30.55,30.5,19.0,24.7,25.3,0.0,23.96,R,48.5,19.0,29.5,96.7,58.1,81.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-29,2.402,-87.88,30.55,28.0,16.9,22.5,23.4,0.0,27.82,R,48.2,15.2,28.5,93.4,47.4,68.6,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-30,2.402,-87.88,30.55,29.1,15.5,22.3,22.2,0.0,28.73,R,47.5,14.1,26.6,95.2,37.3,68.7,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-05-31,2.402,-87.88,30.55,,,,,0.0,,U,,,,,,,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-01,2.402,-87.88,30.55,30.7,15.8,23.3,24.0,0.0,26.92,R,48.3,15.1,27.8,96.4,50.3,75.5,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-02,2.402,-87.88,30.55,30.1,16.5,23.3,23.5,0.0,24.46,R,46.4,16.0,27.0,96.8,47.3,76.9,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-03,2.402,-87.88,30.55,27.2,18.1,22.6,22.6,18.1,13.06,R,34.5,17.2,23.7,95.8,63.3,86.5,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-04,2.402,-87.88,30.55,27.7,20.1,23.9,23.3,35.6,20.19,R,35.8,20.3,25.1,96.1,62.2,84.9,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-05,2.402,-87.88,30.55,26.4,15.5,21.0,21.8,0.5,22.26,R,34.9,15.3,23.7,96.8,63.0,83.9,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-06,2.402,-87.88,30.55,28.1,13.7,20.9,21.4,0.0,28.03,R,35.4,13.9,23.2,98.3,48.1,78.8,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-07,2.402,-87.88,30.55,29.4,14.3,21.9,22.8,0.0,28.05,R,36.4,14.3,23.7,97.4,47.5,76.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-08,2.402,-87.88,30.55,28.9,13.4,21.1,23.4,0.0,28.03,R,37.0,13.3,24.6,97.4,49.5,78.6,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-09,2.402,-87.88,30.55,30.9,18.2,24.6,25.6,0.0,27.45,R,37.0,17.8,26.8,97.1,48.3,78.8,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-10,2.402,-87.88,30.55,31.5,25.0,28.3,27.7,0.0,26.59,R,37.6,23.0,28.4,90.3,53.8,74.9,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-11,2.402,-87.88,30.55,30.6,25.0,27.8,27.4,0.0,26.63,R,36.9,23.1,28.2,87.2,59.1,75.5,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-12,2.402,-87.88,30.55,30.8,22.8,26.8,27.3,0.0,26.7,R,36.8,21.6,27.7,91.8,57.4,75.3,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-13,2.402,-87.88,30.55,30.8,22.1,26.5,27.4,0.0,24.63,R,36.4,21.2,27.9,95.9,60.1,78.6,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-14,2.402,-87.88,30.55,32.4,22.5,27.5,28.1,0.0,26.38,R,36.8,21.6,28.6,95.8,58.9,74.7,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-15,2.402,-87.88,30.55,31.8,26.1,28.9,28.4,0.0,27.33,R,37.1,24.1,29.0,88.2,59.0,75.6,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-16,2.402,-87.88,30.55,32.3,26.3,29.3,28.5,0.0,27.24,R,37.4,24.5,29.1,88.5,60.3,76.8,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-17,2.402,-87.88,30.55,32.6,26.6,29.6,28.9,0.0,26.9,R,37.4,24.7,29.5,86.6,55.7,74.7,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-18,2.402,-87.88,30.55,34.1,26.3,30.2,29.5,0.0,27.19,R,38.3,24.5,29.8,87.3,51.3,73.8,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-19,2.402,-87.88,30.55,33.9,24.2,29.1,29.7,0.0,27.25,R,38.8,23.0,29.9,93.5,54.7,74.9,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-20,2.402,-87.88,30.55,35.7,25.0,30.3,30.1,0.0,25.93,R,38.7,23.0,30.3,90.7,41.9,72.1,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-21,2.402,-87.88,30.55,34.3,27.4,30.8,30.2,0.0,25.2,R,38.2,25.3,30.5,86.3,53.8,71.8,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-22,2.402,-87.88,30.55,35.3,27.0,31.1,30.5,0.0,26.83,R,40.3,25.3,31.0,84.8,46.0,69.9,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-23,2.402,-87.88,30.55,36.1,23.8,30.0,30.2,0.0,26.92,R,41.3,22.9,30.8,90.8,43.2,68.6,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-24,2.402,-87.88,30.55,36.1,22.6,29.4,28.1,2.6,24.58,R,40.8,21.9,29.3,94.4,39.0,75.3,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-25,2.402,-87.88,30.55,33.0,21.6,27.3,27.2,0.0,25.08,R,38.4,21.1,27.8,96.5,50.8,78.2,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-26,2.402,-87.88,30.55,32.8,19.6,26.2,27.1,0.0,25.05,R,39.8,19.6,27.9,99.6,50.8,80.6,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-27,2.402,-87.88,30.55,33.0,21.6,27.3,28.5,0.0,25.78,R,41.2,21.2,29.8,96.9,60.2,77.2,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-28,2.402,-87.88,30.55,34.9,27.4,31.2,30.0,0.0,25.32,R,43.5,25.5,31.5,87.5,54.6,74.8,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-29,2.402,-87.88,30.55,35.0,23.0,29.0,28.0,32.9,20.88,R,44.4,23.1,29.8,96.5,53.6,79.6,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2009
63869,2009-06-30,2.402,-87.88,30.55,31.8,20.8,26.3,26.6,0.0,24.0,R,35.5,19.9,26.4,96.6,43.2,73.8,0.134,0.145,0.14,0.087,0.093,27.9,27.6,27.5,27.3,25.9,AL_Fairhope_3_NE,2009
63869,2009-07-01,2.402,-87.88,30.55,33.2,19.5,26.3,27.5,0.0,22.61,R,36.7,19.4,27.2,96.2,53.7,75.8,0.126,0.127,0.1159999999999999,0.075,0.093,27.5,27.3,27.2,27.1,25.8,AL_Fairhope_3_NE,2009
63869,2009-07-02,2.402,-87.88,30.55,34.8,22.9,28.9,29.0,18.4,25.55,R,37.6,22.4,29.0,96.1,46.8,75.4,0.134,0.126,0.109,0.067,0.092,28.4,28.0,27.7,27.2,25.8,AL_Fairhope_3_NE,2009
63869,2009-07-03,2.402,-87.88,30.55,33.4,21.5,27.5,27.7,0.0,27.05,R,35.8,21.1,27.5,96.6,46.2,75.5,0.156,0.147,0.128,0.063,0.091,28.2,27.9,27.7,27.3,25.9,AL_Fairhope_3_NE,2009
63869,2009-07-04,2.402,-87.88,30.55,33.5,20.0,26.8,26.9,0.0,25.37,R,36.4,19.7,26.8,95.6,44.3,75.9,0.1369999999999999,0.128,0.114,0.063,0.09,28.1,27.8,27.7,27.3,25.9,AL_Fairhope_3_NE,2009
63869,2009-07-05,2.402,-87.88,30.55,32.7,22.4,27.6,29.2,0.0,23.74,R,36.9,22.0,29.3,95.2,59.0,77.9,0.123,0.113,0.1009999999999999,0.059,0.088,28.6,28.2,27.9,27.4,25.9,AL_Fairhope_3_NE,2009
63869,2009-07-06,2.402,-87.88,30.55,29.7,24.9,27.3,27.0,0.0,9.05,R,32.0,22.7,26.5,88.2,66.4,80.0,0.1159999999999999,0.103,0.092,0.0559999999999999,0.087,28.0,27.8,27.8,27.6,26.0,AL_Fairhope_3_NE,2009
63869,2009-07-07,2.402,-87.88,30.55,29.9,21.8,25.8,25.4,18.3,13.7,R,32.0,21.4,25.4,96.2,71.6,87.6,0.138,0.135,0.109,0.054,0.086,27.2,27.1,27.2,27.1,26.0,AL_Fairhope_3_NE,2009
63869,2009-07-08,2.402,-87.88,30.55,30.8,21.8,26.3,26.6,0.0,25.2,R,34.7,21.3,26.8,96.2,60.5,78.9,0.143,0.139,0.12,0.054,0.086,27.7,27.4,27.2,27.0,25.9,AL_Fairhope_3_NE,2009
63869,2009-07-09,2.402,-87.88,30.55,32.5,20.1,26.3,26.2,0.0,20.71,R,35.0,20.0,26.2,96.5,44.1,80.3,0.132,0.125,0.109,0.0559999999999999,0.084,27.5,27.2,27.2,27.0,25.9,AL_Fairhope_3_NE,2009
63869,2009-07-10,2.402,-87.88,30.55,30.8,21.1,26.0,25.7,0.0,18.91,R,36.6,20.3,26.5,100.0,59.0,85.2,0.119,0.115,0.1,0.055,0.084,27.5,27.3,27.2,27.0,25.9,AL_Fairhope_3_NE,2009
63869,2009-07-11,2.402,-87.88,30.55,31.7,19.8,25.8,25.8,0.0,23.29,R,48.6,19.1,29.2,97.5,51.5,80.2,0.106,0.106,0.092,0.053,0.083,27.6,27.3,27.1,26.9,25.8,AL_Fairhope_3_NE,2009
63869,2009-07-12,2.402,-87.88,30.55,32.2,20.4,26.3,26.2,0.0,22.39,R,47.8,20.1,30.0,96.6,52.5,80.1,0.1009999999999999,0.098,0.085,0.052,0.0819999999999999,27.8,27.5,27.3,26.9,25.8,AL_Fairhope_3_NE,2009
63869,2009-07-13,2.402,-87.88,30.55,32.3,21.9,27.1,26.4,,16.47,R,50.7,21.7,29.4,96.7,61.3,85.3,0.114,0.106,0.083,0.049,0.081,27.7,27.5,27.4,27.0,25.8,AL_Fairhope_3_NE,2009
63869,2009-07-14,2.402,-87.88,30.55,33.2,21.5,27.3,26.7,0.0,23.09,R,45.4,22.0,29.7,97.2,57.2,85.2,0.134,0.129,0.0969999999999999,0.049,0.081,28.2,27.8,27.5,27.0,25.9,AL_Fairhope_3_NE,2009
63869,2009-07-15,2.402,-87.88,30.55,32.8,22.7,27.7,27.4,0.0,24.76,R,47.5,22.9,31.0,95.9,56.8,79.2,0.122,0.119,0.093,0.048,0.081,28.7,28.3,28.0,27.3,25.9,AL_Fairhope_3_NE,2009
63869,2009-07-16,2.402,-87.88,30.55,32.4,22.6,27.5,27.5,2.1,23.34,R,48.5,22.8,31.1,95.5,59.9,80.1,0.1119999999999999,0.108,0.086,0.048,0.08,28.9,28.5,28.2,27.6,26.1,AL_Fairhope_3_NE,2009
63869,2009-07-17,2.402,-87.88,30.55,30.8,23.0,26.9,27.1,1.5,18.45,R,41.7,23.9,29.0,95.6,59.1,79.3,0.106,0.1,0.081,0.047,0.079,28.7,28.3,28.1,27.7,26.2,AL_Fairhope_3_NE,2009
63869,2009-07-18,2.402,-87.88,30.55,31.7,24.0,27.8,27.4,0.0,25.55,R,45.8,23.7,30.7,85.2,35.6,64.9,0.1,0.094,0.076,0.045,0.079,28.6,28.3,28.1,27.7,26.3,AL_Fairhope_3_NE,2009
63869,2009-07-19,2.402,-87.88,30.55,29.3,16.6,22.9,24.2,0.3,20.5,R,44.0,15.5,26.3,92.5,37.7,66.0,0.095,0.087,0.069,0.043,0.078,27.6,27.5,27.6,27.5,26.3,AL_Fairhope_3_NE,2009
63869,2009-07-20,2.402,-87.88,30.55,30.4,14.9,22.6,22.9,0.0,27.17,R,47.7,13.9,27.4,95.1,40.9,70.3,0.09,0.079,0.063,0.04,0.076,26.9,26.7,26.8,26.9,26.1,AL_Fairhope_3_NE,2009
63869,2009-07-21,2.402,-87.88,30.55,30.4,16.7,23.5,24.0,0.0,25.33,R,48.2,16.3,28.1,96.1,44.7,74.1,0.083,0.071,0.057,0.037,0.075,27.3,26.9,26.9,26.7,25.9,AL_Fairhope_3_NE,2009
63869,2009-07-22,2.402,-87.88,30.55,30.2,17.2,23.7,25.0,0.0,20.8,R,47.6,16.5,28.0,96.8,59.8,78.8,0.078,0.064,0.052,0.033,0.072,27.2,26.9,26.8,26.7,25.9,AL_Fairhope_3_NE,2009
63869,2009-07-23,2.402,-87.88,30.55,29.4,22.5,25.9,25.8,31.2,14.78,R,38.7,21.5,26.9,96.5,71.1,86.2,0.159,0.121,0.104,0.033,0.07,27.1,26.8,26.8,26.6,25.8,AL_Fairhope_3_NE,2009
63869,2009-07-24,2.402,-87.88,30.55,31.4,20.2,25.8,25.8,0.0,26.04,R,41.9,19.5,28.0,97.0,47.2,75.9,0.147,0.132,0.115,0.038,0.07,27.4,27.1,26.9,26.7,25.8,AL_Fairhope_3_NE,2009
63869,2009-07-25,2.402,-87.88,30.55,31.2,19.6,25.4,25.4,0.0,19.96,R,41.9,19.4,27.1,97.1,55.8,81.8,0.129,0.121,0.103,0.042,0.07,27.2,27.1,27.0,26.8,25.8,AL_Fairhope_3_NE,2009
63869,2009-07-26,2.402,-87.88,30.55,31.0,20.5,25.7,25.5,0.0,20.26,R,43.3,19.9,27.8,96.8,66.4,82.9,0.118,0.1119999999999999,0.094,0.0409999999999999,0.069,27.5,27.2,27.1,26.8,25.8,AL_Fairhope_3_NE,2009
63869,2009-07-27,2.402,-87.88,30.55,31.1,19.3,25.2,26.1,0.0,23.4,R,44.8,19.0,28.8,96.5,61.2,79.8,0.108,0.102,0.086,0.042,0.068,27.6,27.3,27.1,26.9,25.9,AL_Fairhope_3_NE,2009
63869,2009-07-28,2.402,-87.88,30.55,30.0,22.4,26.2,25.2,13.6,11.34,R,35.1,21.5,26.0,96.4,71.5,87.9,0.109,0.098,0.0819999999999999,0.042,0.068,27.2,27.1,27.1,27.0,25.9,AL_Fairhope_3_NE,2009
63869,2009-07-29,2.402,-87.88,30.55,30.9,22.6,26.8,27.2,0.0,18.15,R,37.4,22.9,28.1,96.5,70.4,86.2,0.132,0.115,0.087,0.042,0.068,27.6,27.3,27.1,26.9,25.9,AL_Fairhope_3_NE,2009
63869,2009-07-30,2.402,-87.88,30.55,31.5,22.7,27.1,27.7,4.8,18.8,R,38.3,22.3,28.2,97.0,70.5,85.9,0.131,0.1159999999999999,0.089,0.042,0.067,28.1,27.8,27.5,27.2,25.9,AL_Fairhope_3_NE,2009
63869,2009-07-31,2.402,-87.88,30.55,30.6,22.5,26.6,25.7,43.2,9.46,R,34.2,22.5,26.1,96.2,74.6,89.4,0.195,0.1889999999999999,0.144,0.073,0.066,27.4,27.3,27.4,27.4,26.1,AL_Fairhope_3_NE,2009
63869,2009-08-01,2.402,-87.88,30.55,30.3,22.2,26.2,25.5,5.0,9.32,R,36.0,22.3,26.1,97.0,73.2,90.5,0.1969999999999999,0.1989999999999999,0.165,0.12,0.066,27.0,26.9,26.9,27.0,26.1,AL_Fairhope_3_NE,2009
63869,2009-08-02,2.402,-87.88,30.55,31.6,22.5,27.0,27.1,7.5,19.47,R,38.1,22.3,27.8,96.2,64.6,82.6,0.196,0.193,0.161,0.12,0.066,27.9,27.6,27.4,27.1,26.1,AL_Fairhope_3_NE,2009
63869,2009-08-03,2.402,-87.88,30.55,32.2,22.2,27.2,27.1,0.0,21.84,R,38.5,22.2,28.0,96.5,56.0,80.4,0.186,0.181,0.152,0.1159999999999999,0.066,28.1,27.8,27.6,27.3,26.2,AL_Fairhope_3_NE,2009
63869,2009-08-04,2.402,-87.88,30.55,32.9,21.8,27.3,26.6,0.4,22.63,R,38.7,21.8,27.8,96.6,56.1,83.3,0.175,0.168,0.142,0.111,0.067,28.3,28.0,27.8,27.5,26.4,AL_Fairhope_3_NE,2009
63869,2009-08-05,2.402,-87.88,30.55,32.3,20.6,26.5,25.5,2.6,18.19,R,39.4,20.3,26.6,96.5,59.1,84.0,0.1689999999999999,0.159,0.136,0.105,0.068,28.2,28.0,27.9,27.6,26.5,AL_Fairhope_3_NE,2009
63869,2009-08-06,2.402,-87.88,30.55,31.9,20.3,26.1,26.2,0.0,22.57,R,37.4,20.3,27.1,96.7,53.6,79.5,0.165,0.155,0.132,0.1009999999999999,0.068,27.9,27.6,27.6,27.4,26.5,AL_Fairhope_3_NE,2009
63869,2009-08-07,2.402,-87.88,30.55,32.3,20.8,26.5,26.5,0.0,24.35,R,38.8,20.5,27.3,96.3,54.5,80.2,0.157,0.147,0.126,0.0969999999999999,0.069,28.0,27.8,27.7,27.4,26.5,AL_Fairhope_3_NE,2009
63869,2009-08-08,2.402,-87.88,30.55,31.1,21.0,26.1,26.2,2.0,17.21,R,34.3,20.6,26.3,96.8,58.4,82.7,0.15,0.14,0.121,0.093,0.071,27.8,27.6,27.6,27.4,26.5,AL_Fairhope_3_NE,2009
63869,2009-08-09,2.402,-87.88,30.55,31.4,22.7,27.1,26.1,1.4,15.69,R,37.0,22.3,26.6,96.2,68.1,87.3,0.147,0.136,0.118,0.09,0.072,27.8,27.6,27.5,27.3,26.4,AL_Fairhope_3_NE,2009
63869,2009-08-10,2.402,-87.88,30.55,31.9,21.7,26.8,26.9,0.0,22.98,R,39.2,21.7,27.9,97.1,59.1,83.5,0.142,0.131,0.114,0.087,0.072,28.1,27.8,27.6,27.2,26.4,AL_Fairhope_3_NE,2009
