Date,station,SMS-2.0in,SMS-4.0in,SMS-8.0in,SMS-20.0in,SMS-40.0in
2021-05-02,2181:AL:SCAN,25.8,25.6,26.1,26.7,32.1
2021-05-03,2181:AL:SCAN,25.6,24.9,25.4,26.9,31.8
2021-05-04,2181:AL:SCAN,33.9,32.4,30.7,29.4,33.9
2021-05-05,2181:AL:SCAN,35.7,33.6,31.8,33.9,34.3
2021-05-06,2181:AL:SCAN,35.7,33.9,32.2,34.2,34.7
2021-05-07,2181:AL:SCAN,33.2,31.5,29.9,29.5,34.3
2021-05-08,2181:AL:SCAN,32.0,30.6,28.6,28.8,33.9
2021-05-09,2181:AL:SCAN,30.4,29.6,28.1,27.9,33.1
2021-05-10,2181:AL:SCAN,28.4,27.7,27.3,27.5,32.8
2021-05-11,2181:AL:SCAN,34.2,32.5,30.5,29.5,34.2
2021-05-12,2181:AL:SCAN,35.7,33.3,32.3,33.5,34.6
2021-05-13,2181:AL:SCAN,35.4,33.3,32.1,34.0,34.7
2021-05-14,2181:AL:SCAN,34.3,32.2,29.9,29.4,34.7
2021-05-15,2181:AL:SCAN,33.2,31.4,29.1,28.4,33.5
2021-05-16,2181:AL:SCAN,32.0,30.4,28.3,27.8,33.1
2021-05-17,2181:AL:SCAN,30.1,29.2,27.7,27.4,32.8
2021-05-18,2181:AL:SCAN,28.2,27.7,27.5,27.3,32.7
2021-05-19,2181:AL:SCAN,27.2,26.9,26.7,26.9,32.5
2021-05-20,2181:AL:SCAN,25.3,25.8,26.1,26.9,32.3
2021-05-21,2181:AL:SCAN,23.8,24.7,25.5,26.6,32.0
2021-05-22,2181:AL:SCAN,22.1,23.5,24.5,26.3,32.1
2021-05-23,2181:AL:SCAN,20.1,22.0,23.6,26.3,31.9
2021-05-24,2181:AL:SCAN,18.9,21.2,22.3,26.0,31.7
2021-05-25,2181:AL:SCAN,17.7,19.7,21.7,25.7,31.5
2021-05-26,2181:AL:SCAN,16.1,18.7,20.8,25.5,31.8
2021-05-27,2181:AL:SCAN,14.9,17.5,20.0,25.4,31.5
2021-05-28,2181:AL:SCAN,14.2,16.4,19.1,25.2,31.3
2021-05-29,2181:AL:SCAN,32.0,29.5,28.5,25.2,33.3
2021-05-30,2181:AL:SCAN,17.6,28.9,27.8,26.6,32.5
2021-05-31,2181:AL:SCAN,11.9,28.0,27.2,26.8,32.5
2021-06-01,2181:AL:SCAN,8.7,26.8,26.7,26.6,32.5
2021-06-02,2181:AL:SCAN,7.9,25.4,25.9,26.4,32.1
2021-06-03,2181:AL:SCAN,6.7,24.1,25.3,26.4,32.0
2021-06-04,2181:AL:SCAN,13.5,23.5,24.6,26.1,31.9
2021-06-05,2181:AL:SCAN,8.8,23.4,24.2,25.9,31.7
2021-06-06,2181:AL:SCAN,7.8,24.0,24.2,26.0,31.5
2021-06-07,2181:AL:SCAN,10.1,27.0,24.1,25.7,31.6
2021-06-08,2181:AL:SCAN,8.7,27.0,24.4,25.8,31.3
2021-06-09,2181:AL:SCAN,9.8,29.1,26.3,25.7,31.4
2021-06-10,2181:AL:SCAN,8.5,27.7,26.3,25.5,31.3
2021-06-11,2181:AL:SCAN,8.3,26.9,26.2,25.6,31.3
2021-06-12,2181:AL:SCAN,8.2,26.3,25.6,25.6,31.0
2021-06-13,2181:AL:SCAN,10.6,31.6,32.3,31.7,33.6
2021-06-14,2181:AL:SCAN,9.7,30.1,29.1,28.5,33.3
2021-06-15,2181:AL:SCAN,9.9,29.1,28.0,28.1,33.1
2021-06-16,2181:AL:SCAN,19.6,28.2,27.7,27.9,33.0
2021-06-17,2181:AL:SCAN,9.0,27.1,27.1,27.5,32.5
2021-06-18,2181:AL:SCAN,9.2,25.2,26.5,27.3,32.8
2021-06-19,2181:AL:SCAN,9.5,28.3,26.3,27.5,34.1
2021-06-20,2181:AL:SCAN,10.8,33.6,35.4,35.7,34.6
2021-06-21,2181:AL:SCAN,12.0,31.7,30.2,32.7,34.6
2021-06-22,2181:AL:SCAN,11.6,33.7,31.9,35.1,35.1
2021-06-23,2181:AL:SCAN,10.8,33.3,31.7,35.4,34.7
2021-06-24,2181:AL:SCAN,14.3,33.5,31.7,34.0,34.7
2021-06-25,2181:AL:SCAN,11.0,30.9,29.8,30.7,34.7
2021-06-26,2181:AL:SCAN,12.4,30.0,28.7,28.7,34.0
2021-06-27,2181:AL:SCAN,10.8,28.9,27.7,28.0,33.8
2021-06-28,2181:AL:SCAN,10.2,28.5,27.6,27.9,33.1
2021-06-29,2181:AL:SCAN,10.0,27.8,27.0,27.6,33.1
2021-06-30,2181:AL:SCAN,8.8,26.5,26.5,27.2,33.0
2021-07-01,2181:AL:SCAN,9.5,30.7,30.6,30.9,34.2
2021-07-02,2181:AL:SCAN,10.5,32.8,32.4,34.0,34.9
2021-07-03,2181:AL:SCAN,11.0,33.2,31.6,34.5,34.6
2021-07-04,2181:AL:SCAN,9.3,31.5,29.9,30.3,34.7
2021-07-05,2181:AL:SCAN,10.9,30.2,28.9,28.6,34.0
2021-07-06,2181:AL:SCAN,9.7,33.5,35.6,34.4,35.2
2021-07-07,2181:AL:SCAN,10.8,33.4,32.7,33.8,35.1
2021-07-08,2181:AL:SCAN,10.2,33.4,32.2,33.8,35.1
2021-07-09,2181:AL:SCAN,9.4,31.4,29.9,29.5,35.1
2021-07-10,2181:AL:SCAN,9.1,33.7,35.3,34.1,35.1
2021-07-11,2181:AL:SCAN,10.2,34.9,32.2,34.2,35.1
2021-07-12,2181:AL:SCAN,9.5,34.9,32.5,34.7,35.2
2021-07-13,2181:AL:SCAN,9.0,34.6,32.3,34.4,35.0
2021-07-14,2181:AL:SCAN,9.9,32.9,30.7,31.8,35.1
2021-07-15,2181:AL:SCAN,9.8,31.6,29.0,29.1,34.7
2021-07-16,2181:AL:SCAN,11.8,30.4,28.3,28.7,33.8
2021-07-17,2181:AL:SCAN,11.3,30.1,28.1,28.2,33.6
2021-07-18,2181:AL:SCAN,11.0,29.4,27.7,28.0,33.2
2021-07-19,2181:AL:SCAN,11.6,34.2,34.8,34.3,34.9
2021-07-20,2181:AL:SCAN,9.7,34.4,32.3,33.6,34.8
2021-07-21,2181:AL:SCAN,9.1,34.6,32.4,33.8,35.2
2021-07-22,2181:AL:SCAN,8.2,33.8,31.1,32.2,34.8
2021-07-23,2181:AL:SCAN,9.1,31.9,29.6,29.5,34.5
2021-07-24,2181:AL:SCAN,9.7,31.5,28.8,28.8,33.9
2021-07-25,2181:AL:SCAN,11.5,31.0,28.2,28.4,33.6
2021-07-26,2181:AL:SCAN,12.9,30.3,28.0,28.1,33.2
2021-07-27,2181:AL:SCAN,12.4,30.2,27.3,27.9,32.8
2021-07-28,2181:AL:SCAN,10.9,29.8,26.7,28.0,32.8
2021-07-29,2181:AL:SCAN,9.8,32.9,30.9,31.2,34.4
2021-07-30,2181:AL:SCAN,10.1,31.9,28.8,29.2,33.7
2021-07-31,2181:AL:SCAN,10.6,31.2,28.0,28.8,33.3
2021-08-01,2181:AL:SCAN,9.0,30.4,27.9,28.5,33.4
2021-08-02,2181:AL:SCAN,10.1,29.8,27.2,28.1,32.7
2021-08-03,2181:AL:SCAN,9.2,29.5,27.1,28.1,33.0
2021-08-04,2181:AL:SCAN,10.5,29.1,26.4,27.8,32.8
2021-08-05,2181:AL:SCAN,7.7,31.2,26.6,28.2,34.2
2021-08-06,2181:AL:SCAN,10.5,29.7,27.0,28.0,33.3
2021-08-07,2181:AL:SCAN,9.4,32.2,29.8,30.2,34.6
2021-08-08,2181:AL:SCAN,10.5,30.8,28.7,29.0,33.8
2021-08-09,2181:AL:SCAN,8.2,30.0,27.8,28.7,33.5
2010-05-10,2182:AL:SCAN,10.0,11.1,9.2,25.0,21.3
2010-05-11,2182:AL:SCAN,9.1,11.0,9.2,25.3,21.5
2010-05-12,2182:AL:SCAN,7.6,10.2,9.0,25.4,21.5
2010-05-13,2182:AL:SCAN,6.4,9.8,8.2,25.7,21.5
2010-05-14,2182:AL:SCAN,5.2,9.3,8.1,25.5,21.5
2010-05-15,2182:AL:SCAN,4.0,8.1,7.8,25.7,21.5
2010-05-16,2182:AL:SCAN,3.5,7.9,7.6,25.5,21.4
2010-05-17,2182:AL:SCAN,3.1,7.2,7.2,25.5,21.3
2010-05-18,2182:AL:SCAN,2.5,6.8,6.9,25.7,21.4
2010-05-19,2182:AL:SCAN,2.5,6.2,6.4,25.4,21.4
2010-05-20,2182:AL:SCAN,2.4,5.5,5.9,25.4,21.4
2010-05-21,2182:AL:SCAN,1.8,5.3,5.2,25.4,21.4
2010-05-22,2182:AL:SCAN,2.1,4.8,5.2,25.2,21.2
2010-05-23,2182:AL:SCAN,2.1,4.4,4.5,24.7,21.4
2010-05-24,2182:AL:SCAN,1.7,4.1,4.1,25.0,21.3
2010-05-25,2182:AL:SCAN,1.7,3.9,3.0,24.6,21.4
2010-05-26,2182:AL:SCAN,1.5,3.6,2.1,24.6,21.4
2010-05-27,2182:AL:SCAN,1.2,3.9,2.2,24.3,21.4
2010-05-28,2182:AL:SCAN,1.2,3.6,1.4,23.6,21.3
2010-05-29,2182:AL:SCAN,0.7,3.6,1.3,23.2,21.1
2010-05-30,2182:AL:SCAN,1.0,3.6,0.6,23.1,21.1
2010-05-31,2182:AL:SCAN,0.7,3.2,1.0,22.7,21.1
2010-06-01,2182:AL:SCAN,5.6,3.6,1.0,22.6,21.1
2010-06-02,2182:AL:SCAN,11.1,3.6,1.4,22.5,21.2
2010-06-03,2182:AL:SCAN,9.3,4.4,2.1,22.8,21.3
2010-06-04,2182:AL:SCAN,7.5,5.1,2.8,23.0,21.3
2010-06-05,2182:AL:SCAN,5.5,4.2,3.7,22.7,21.3
2010-06-06,2182:AL:SCAN,3.8,4.2,3.0,22.8,21.0
2010-06-07,2182:AL:SCAN,2.7,4.2,2.4,22.8,21.1
2010-06-08,2182:AL:SCAN,2.3,3.4,2.6,22.7,21.1
2010-06-09,2182:AL:SCAN,2.1,3.8,1.3,22.5,21.0
2010-06-10,2182:AL:SCAN,1.0,2.8,1.6,22.1,21.0
2010-06-11,2182:AL:SCAN,1.3,3.4,0.5,21.5,21.2
2010-06-12,2182:AL:SCAN,0.5,3.0,0.5,21.5,21.3
2010-06-13,2182:AL:SCAN,1.0,3.2,1.5,20.8,21.3
2010-06-14,2182:AL:SCAN,0.8,3.3,0.6,20.4,21.1
2010-06-15,2182:AL:SCAN,1.2,3.0,1.1,20.1,21.4
2010-06-16,2182:AL:SCAN,0.9,2.9,0.7,20.1,21.1
2010-06-17,2182:AL:SCAN,10.3,3.0,0.7,19.8,20.9
2010-06-18,2182:AL:SCAN,4.9,3.4,0.8,19.9,20.6
2010-06-19,2182:AL:SCAN,3.1,3.0,1.4,20.1,20.8
2010-06-20,2182:AL:SCAN,2.3,3.0,1.1,20.0,20.8
2010-06-21,2182:AL:SCAN,1.5,3.2,1.1,19.9,20.8
2010-06-22,2182:AL:SCAN,1.5,3.0,0.5,19.8,20.6
2010-06-23,2182:AL:SCAN,1.5,2.6,0.5,19.9,20.9
2010-06-24,2182:AL:SCAN,1.7,3.0,0.3,19.8,20.7
2010-06-25,2182:AL:SCAN,1.3,2.9,0.8,19.4,20.5
2010-06-26,2182:AL:SCAN,9.8,2.9,0.3,19.5,20.5
2010-06-27,2182:AL:SCAN,11.2,3.0,0.5,19.4,20.2
2010-06-28,2182:AL:SCAN,13.8,7.1,1.0,19.2,20.1
2010-06-29,2182:AL:SCAN,11.9,8.6,4.6,19.7,20.5
2010-06-30,2182:AL:SCAN,12.4,9.2,5.8,19.4,20.4
2010-07-01,2182:AL:SCAN,9.6,8.5,5.6,19.9,20.6
2010-07-02,2182:AL:SCAN,7.9,7.7,6.0,19.7,20.6
2010-07-03,2182:AL:SCAN,5.4,6.6,5.2,20.0,20.6
2010-07-04,2182:AL:SCAN,3.2,4.3,4.6,20.1,20.3
2010-07-05,2182:AL:SCAN,2.8,4.4,3.8,20.5,20.5
2010-07-06,2182:AL:SCAN,2.3,3.7,2.8,20.3,20.6
2010-07-07,2182:AL:SCAN,2.3,3.9,1.9,20.5,20.5
2010-07-08,2182:AL:SCAN,1.9,3.2,1.4,20.0,20.6
2010-07-09,2182:AL:SCAN,1.5,2.9,0.9,20.1,20.6
2010-07-10,2182:AL:SCAN,1.7,2.8,0.8,20.0,20.6
2010-07-11,2182:AL:SCAN,1.3,2.9,0.5,19.7,20.6
2010-07-12,2182:AL:SCAN,1.3,2.9,0.7,19.6,20.6
2010-07-13,2182:AL:SCAN,1.1,2.7,0.9,19.6,20.4
2010-07-14,2182:AL:SCAN,1.2,2.3,1.0,19.2,20.4
2010-07-15,2182:AL:SCAN,7.8,2.2,1.0,19.2,20.4
2010-07-16,2182:AL:SCAN,12.9,7.1,3.1,19.1,19.9
2010-07-17,2182:AL:SCAN,8.0,6.9,5.4,19.1,20.1
2010-07-18,2182:AL:SCAN,13.1,8.7,5.7,19.1,20.1
2010-07-19,2182:AL:SCAN,8.2,8.0,6.0,19.6,20.1
2010-07-20,2182:AL:SCAN,4.7,6.3,5.6,19.9,20.3
2010-07-21,2182:AL:SCAN,3.1,5.0,4.7,19.8,20.0
2010-07-22,2182:AL:SCAN,2.7,4.0,3.3,20.0,20.3
2010-07-23,2182:AL:SCAN,1.9,3.4,1.7,20.1,20.3
2010-07-24,2182:AL:SCAN,1.9,2.9,1.5,20.0,20.3
2010-07-25,2182:AL:SCAN,1.9,2.4,0.6,19.9,20.3
2010-07-26,2182:AL:SCAN,1.1,2.9,0.9,19.7,20.3
2010-07-27,2182:AL:SCAN,1.5,2.1,0.5,19.6,20.3
2010-07-28,2182:AL:SCAN,0.9,2.0,1.0,19.3,20.0
2010-07-29,2182:AL:SCAN,1.2,2.3,0.6,19.0,19.9
2010-07-30,2182:AL:SCAN,1.4,2.5,0.4,18.8,20.1
2010-07-31,2182:AL:SCAN,0.6,2.3,0.9,18.5,20.0
2010-08-01,2182:AL:SCAN,1.1,2.3,0.9,18.6,19.7
2010-08-02,2182:AL:SCAN,8.9,2.7,0.4,18.4,19.8
2010-08-03,2182:AL:SCAN,3.5,2.7,0.3,18.4,19.8
2010-08-04,2182:AL:SCAN,2.1,2.7,0.6,18.7,19.4
2010-08-05,2182:AL:SCAN,9.4,3.1,1.1,18.7,19.7
2010-08-06,2182:AL:SCAN,4.8,3.4,1.0,19.0,19.7
2010-08-07,2182:AL:SCAN,3.3,3.4,0.7,18.6,19.7
2010-08-08,2182:AL:SCAN,10.2,3.6,0.8,18.5,19.9
2010-08-09,2182:AL:SCAN,5.8,3.6,0.8,18.7,19.7
2010-08-10,2182:AL:SCAN,3.1,3.1,1.0,19.1,19.7
2010-08-11,2182:AL:SCAN,1.9,2.9,0.7,18.8,19.7
2010-08-12,2182:AL:SCAN,1.9,2.2,1.0,18.6,19.6
2010-08-13,2182:AL:SCAN,8.4,2.7,0.9,18.6,19.7
2010-08-14,2182:AL:SCAN,10.7,6.3,3.6,18.5,19.7
2010-08-15,2182:AL:SCAN,15.6,12.2,7.2,18.4,20.0
2010-08-16,2182:AL:SCAN,13.6,11.8,7.5,18.9,19.9
2010-08-17,2182:AL:SCAN,17.6,14.0,9.3,19.3,19.7
2010-08-18,2182:AL:SCAN,11.3,10.9,8.2,19.3,19.9
2010-08-19,2182:AL:SCAN,9.7,9.5,7.7,19.4,19.9
2010-08-20,2182:AL:SCAN,10.9,9.6,8.0,19.9,19.9
2010-08-21,2182:AL:SCAN,9.1,9.0,7.4,20.1,19.9
2010-08-22,2182:AL:SCAN,9.9,8.5,7.6,19.8,20.0
2010-08-23,2182:AL:SCAN,12.0,8.5,6.8,20.1,20.0
2010-08-24,2182:AL:SCAN,8.5,7.8,6.8,20.2,20.1
2010-08-25,2182:AL:SCAN,5.7,6.5,6.2,20.3,20.1
2010-08-26,2182:AL:SCAN,3.8,5.0,5.5,20.2,19.9
2010-08-27,2182:AL:SCAN,3.3,4.6,4.9,20.3,20.2
2010-08-28,2182:AL:SCAN,3.5,4.3,4.1,20.3,20.2
2010-08-29,2182:AL:SCAN,3.3,4.0,3.8,20.3,20.2
2010-08-30,2182:AL:SCAN,3.1,3.4,3.0,20.4,20.2
2010-08-31,2182:AL:SCAN,3.4,3.8,3.3,20.5,20.2
2010-09-01,2182:AL:SCAN,2.7,3.3,2.3,20.4,20.1
2010-09-02,2182:AL:SCAN,2.3,2.8,2.3,19.9,20.1
2010-09-03,2182:AL:SCAN,2.3,2.9,1.5,19.8,20.1
2010-09-04,2182:AL:SCAN,1.5,2.6,1.7,19.5,20.0
2010-09-05,2182:AL:SCAN,2.0,2.9,1.2,19.3,20.1
2010-09-06,2182:AL:SCAN,1.1,2.4,1.0,19.1,19.8
2010-09-07,2182:AL:SCAN,1.3,2.7,1.3,18.7,19.9
2010-09-08,2182:AL:SCAN,1.5,2.3,1.6,18.9,20.0
2010-09-09,2182:AL:SCAN,1.8,2.1,0.8,18.6,
2010-09-10,2182:AL:SCAN,0.9,2.5,1.0,18.4,19.7
2010-09-11,2182:AL:SCAN,0.9,2.5,1.2,18.6,19.7
2010-09-12,2182:AL:SCAN,1.2,2.0,1.1,18.8,19.4
2010-09-13,2182:AL:SCAN,1.0,2.5,1.4,18.6,19.6
2010-09-14,2182:AL:SCAN,1.3,2.3,1.1,18.1,19.4
2010-09-15,2182:AL:SCAN,1.1,2.3,0.8,18.1,19.5
2010-09-16,2182:AL:SCAN,0.7,2.1,1.2,18.0,19.1
2010-09-17,2182:AL:SCAN,0.7,2.1,0.5,18.1,19.3
2010-09-18,2182:AL:SCAN,0.7,2.1,0.5,17.8,19.1
2010-09-19,2182:AL:SCAN,0.7,2.1,0.8,17.9,18.8
2010-09-20,2182:AL:SCAN,0.7,1.4,0.5,18.0,18.9
2010-09-21,2182:AL:SCAN,0.5,1.4,0.8,17.9,18.6
2010-09-22,2182:AL:SCAN,0.8,1.7,0.9,17.9,18.8
2010-09-23,2182:AL:SCAN,1.0,1.7,0.8,17.5,18.8
2010-09-24,2182:AL:SCAN,1.0,2.2,0.8,17.6,18.5
2010-09-25,2182:AL:SCAN,0.5,2.0,0.8,17.7,18.4
2010-09-26,2182:AL:SCAN,1.0,2.2,1.0,17.7,18.3
2010-09-27,2182:AL:SCAN,5.2,2.0,0.5,17.2,18.2
2010-09-28,2182:AL:SCAN,11.8,10.0,9.2,17.5,18.0
2010-09-29,2182:AL:SCAN,9.7,9.1,8.4,18.2,17.9
2010-09-30,2182:AL:SCAN,8.9,8.7,8.1,18.4,18.3
2010-10-01,2182:AL:SCAN,8.3,8.1,7.3,18.7,18.2
2010-10-02,2182:AL:SCAN,7.0,7.0,7.3,18.9,18.5
2010-10-03,2182:AL:SCAN,6.5,6.4,6.7,18.6,18.5
2010-10-04,2182:AL:SCAN,5.8,5.9,6.6,19.0,18.4
2010-10-05,2182:AL:SCAN,4.5,5.8,5.5,18.9,18.4
2010-10-06,2182:AL:SCAN,4.3,5.1,5.6,19.3,18.3
2010-10-07,2182:AL:SCAN,3.8,4.9,5.2,19.3,18.3
2010-10-08,2182:AL:SCAN,3.6,4.2,4.4,19.5,18.5
2010-10-09,2182:AL:SCAN,3.2,3.8,3.4,18.9,18.5
2010-10-10,2182:AL:SCAN,3.2,3.6,2.7,19.1,18.5
2010-10-11,2182:AL:SCAN,2.7,3.1,2.3,19.2,18.5
2010-10-12,2182:AL:SCAN,2.4,3.2,1.4,19.3,18.3
2010-10-13,2182:AL:SCAN,2.3,2.8,2.0,19.0,18.5
2010-10-14,2182:AL:SCAN,2.1,2.7,1.7,19.2,18.7
2010-10-15,2182:AL:SCAN,1.4,2.4,1.7,19.0,18.5
2010-10-16,2182:AL:SCAN,1.5,2.4,1.1,18.8,18.7
2010-10-17,2182:AL:SCAN,1.5,2.7,0.9,18.7,18.7
2010-10-18,2182:AL:SCAN,1.8,2.0,1.1,18.4,18.5
2010-10-19,2182:AL:SCAN,1.4,2.4,1.1,18.5,18.5
2010-10-20,2182:AL:SCAN,0.9,2.4,1.1,18.3,18.5
2010-10-21,2182:AL:SCAN,1.0,2.5,0.3,18.2,18.5
2010-10-22,2182:AL:SCAN,1.1,2.0,0.7,18.1,18.4
2010-10-23,2182:AL:SCAN,0.9,2.5,0.3,17.7,18.4
2010-10-24,2182:AL:SCAN,0.9,2.5,0.5,17.9,18.6
2010-10-25,2182:AL:SCAN,1.3,2.2,0.8,17.8,18.2
2010-10-26,2182:AL:SCAN,1.6,2.5,1.1,18.1,18.2
2010-10-27,2182:AL:SCAN,1.7,2.4,0.9,18.1,18.6
2010-10-28,2182:AL:SCAN,1.7,2.4,0.9,17.7,18.5
2010-10-29,2182:AL:SCAN,4.9,2.6,0.3,17.9,18.4
2010-10-30,2182:AL:SCAN,4.3,2.0,0.3,18.1,18.3
2010-10-31,2182:AL:SCAN,3.6,2.0,0.9,18.1,18.3
2010-11-01,2182:AL:SCAN,3.2,2.0,0.9,17.8,18.3
2010-11-02,2182:AL:SCAN,2.5,1.8,0.8,18.2,18.4
2010-11-03,2182:AL:SCAN,2.2,2.5,1.3,17.7,18.5
2010-11-04,2182:AL:SCAN,10.5,2.5,0.9,17.9,18.5
2010-11-05,2182:AL:SCAN,8.0,3.4,1.4,17.7,18.5
2010-11-06,2182:AL:SCAN,6.6,3.7,0.7,17.7,18.5
2010-11-07,2182:AL:SCAN,6.2,3.9,0.9,17.9,18.5
2010-11-08,2182:AL:SCAN,5.9,3.7,0.5,17.6,18.3
2010-11-09,2182:AL:SCAN,5.3,4.2,0.8,17.8,18.4
2010-11-10,2182:AL:SCAN,4.8,4.0,0.7,17.8,18.4
2010-11-11,2182:AL:SCAN,4.7,3.8,0.4,17.7,18.1
2010-11-12,2182:AL:SCAN,3.8,3.7,0.2,17.9,18.1
2010-11-13,2182:AL:SCAN,3.8,3.2,1.1,17.8,18.1
2010-11-14,2182:AL:SCAN,3.6,2.6,1.0,17.9,18.1
2010-11-15,2182:AL:SCAN,2.8,3.4,1.1,17.9,18.1
2010-11-16,2182:AL:SCAN,21.0,18.2,10.2,17.9,17.9
2010-11-17,2182:AL:SCAN,13.9,14.4,12.0,18.0,17.9
2010-11-18,2182:AL:SCAN,12.2,13.1,11.4,18.3,18.4
2010-11-19,2182:AL:SCAN,11.5,12.4,10.7,18.7,18.0
2010-11-20,2182:AL:SCAN,10.9,11.8,10.4,19.1,18.3
2010-11-21,2182:AL:SCAN,10.6,11.6,10.2,19.2,18.3
2010-11-22,2182:AL:SCAN,10.3,11.1,10.0,19.5,18.3
2010-11-23,2182:AL:SCAN,9.9,10.5,9.5,19.6,18.2
2010-11-24,2182:AL:SCAN,10.1,10.4,9.5,19.7,18.3
2010-11-25,2182:AL:SCAN,9.7,10.4,9.7,19.7,18.2
2010-11-26,2182:AL:SCAN,9.3,9.9,8.7,19.9,18.5
2010-11-27,2182:AL:SCAN,17.1,16.3,13.2,20.1,18.4
2010-11-28,2182:AL:SCAN,13.9,14.3,11.8,20.3,18.5
2010-11-29,2182:AL:SCAN,12.8,13.6,11.6,20.1,18.6
2010-11-30,2182:AL:SCAN,13.0,13.7,11.9,20.2,18.6
2010-12-01,2182:AL:SCAN,18.5,19.1,16.3,20.0,18.4
2010-12-02,2182:AL:SCAN,14.1,15.3,13.1,22.1,18.8
2010-12-03,2182:AL:SCAN,13.1,13.9,12.1,22.0,19.0
2010-12-04,2182:AL:SCAN,12.5,13.5,11.5,22.5,18.9
2010-12-05,2182:AL:SCAN,11.9,12.8,11.6,22.4,19.2
2010-12-06,2182:AL:SCAN,11.5,12.5,11.2,22.5,19.2
2010-12-07,2182:AL:SCAN,11.1,12.1,10.8,22.9,19.3
2010-12-08,2182:AL:SCAN,11.0,11.7,10.8,22.9,19.3
2010-12-09,2182:AL:SCAN,10.8,11.6,10.5,22.7,19.3
2010-12-10,2182:AL:SCAN,10.5,11.6,10.2,22.5,19.4
2010-12-11,2182:AL:SCAN,10.6,11.2,9.9,22.2,19.1
2010-12-12,2182:AL:SCAN,10.4,11.2,10.3,22.5,19.1
2010-12-13,2182:AL:SCAN,13.5,13.7,12.0,22.5,19.1
2010-12-14,2182:AL:SCAN,12.7,13.3,11.7,22.7,19.4
2010-12-15,2182:AL:SCAN,12.0,12.7,11.0,22.3,19.4
2010-12-16,2182:AL:SCAN,11.7,12.7,11.0,22.7,19.5
2010-12-17,2182:AL:SCAN,11.6,12.2,11.0,22.9,19.2
2010-12-18,2182:AL:SCAN,12.0,12.6,11.0,23.1,19.2
2010-12-19,2182:AL:SCAN,11.6,12.4,10.7,22.7,19.4
2010-12-20,2182:AL:SCAN,11.4,12.2,10.6,22.6,19.4
2010-12-21,2182:AL:SCAN,11.2,11.9,10.8,22.9,19.1
2010-12-22,2182:AL:SCAN,10.8,11.9,10.2,22.9,19.2
2010-12-23,2182:AL:SCAN,11.0,11.6,10.6,23.0,19.6
2010-12-24,2182:AL:SCAN,10.9,11.4,10.5,23.1,19.5
2010-12-25,2182:AL:SCAN,10.4,11.3,10.0,23.1,19.7
2010-12-26,2182:AL:SCAN,11.9,12.1,10.5,22.9,19.3
2010-12-27,2182:AL:SCAN,11.5,12.1,10.6,22.7,19.4
2010-12-28,2182:AL:SCAN,11.0,11.8,10.5,22.7,19.4
2010-12-29,2182:AL:SCAN,10.8,11.6,10.4,22.6,19.5
2010-12-30,2182:AL:SCAN,10.8,11.6,10.2,22.8,19.5
2010-12-31,2182:AL:SCAN,10.7,11.5,10.1,22.7,19.2
2011-01-01,2182:AL:SCAN,10.6,11.0,10.4,22.9,19.5
2011-01-02,2182:AL:SCAN,16.5,17.8,15.3,23.4,19.4
2011-01-03,2182:AL:SCAN,14.2,15.5,13.3,23.6,19.8
2011-01-04,2182:AL:SCAN,13.3,14.4,12.7,23.8,19.5
2011-01-05,2182:AL:SCAN,13.0,14.0,12.2,23.5,19.7
2011-01-06,2182:AL:SCAN,15.9,18.3,15.2,26.4,50.5
2011-01-07,2182:AL:SCAN,13.9,16.2,14.0,26.5,42.1
2011-01-08,2182:AL:SCAN,13.2,15.1,13.0,25.5,41.5
2011-01-09,2182:AL:SCAN,12.7,14.4,12.5,25.5,40.2
2011-01-10,2182:AL:SCAN,12.5,13.9,12.3,26.0,39.1
2011-01-11,2182:AL:SCAN,13.5,15.0,12.5,26.1,38.5
2011-01-12,2182:AL:SCAN,12.9,14.5,12.7,25.6,38.5
2011-01-13,2182:AL:SCAN,12.7,13.9,12.3,25.7,37.8
2011-01-14,2182:AL:SCAN,12.4,13.9,11.9,25.4,36.8
2011-01-15,2182:AL:SCAN,11.9,13.5,11.9,25.3,35.2
2011-01-16,2182:AL:SCAN,11.6,13.3,11.6,25.1,34.0
2011-01-17,2182:AL:SCAN,11.8,12.9,11.7,25.2,32.1
2011-01-18,2182:AL:SCAN,12.1,13.3,11.9,25.3,30.3
2011-01-19,2182:AL:SCAN,19.7,17.6,14.0,25.5,28.8
2011-01-20,2182:AL:SCAN,14.5,16.1,13.6,25.5,39.0
2011-01-21,2182:AL:SCAN,13.7,15.2,13.4,26.1,40.4
2011-01-22,2182:AL:SCAN,14.2,15.8,13.6,25.9,43.0
2011-01-23,2182:AL:SCAN,13.3,14.9,13.1,25.3,40.8
2011-01-24,2182:AL:SCAN,13.1,14.3,12.5,25.5,39.0
2011-01-25,2182:AL:SCAN,12.7,14.2,12.0,25.5,37.7
2011-01-26,2182:AL:SCAN,14.6,16.2,13.8,25.9,42.3
2011-01-27,2182:AL:SCAN,13.5,15.3,13.4,25.6,43.8
2011-01-28,2182:AL:SCAN,12.9,14.7,12.9,25.3,42.7
2011-01-29,2182:AL:SCAN,12.6,14.2,12.4,26.0,41.0
2011-01-30,2182:AL:SCAN,12.2,13.7,12.3,25.7,38.5
2011-01-31,2182:AL:SCAN,12.0,13.6,12.2,25.4,36.8
